,Date,Tweets
1850,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1851,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1852,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1853,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1854,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1855,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1856,2020-07-16,RT @JasameSmith: I eat pieces of SH!T like #tsla for breakfast!  #tslaq
1857,2020-07-16,"Cannot fathom why #Nikola (#NKLA) shares / stocks are trading at $54 when they literally have produced NOTHING! 

Buy #NIO shares surely? Bargain at $12!

#Tesla #TSLA #TeslaShares #NioInc #EV #FreeTrade #Trading212 #RobinHood"
1858,2020-07-16,RT @JasameSmith: I eat pieces of SH!T like #tsla for breakfast!  #tslaq
1859,2020-07-16,1200 mile road trip in the #Lexus that replaced my 2014 #Tsla. Roof didn’t leak. Wheels didn’t fall off. Back end and paint stayed on. Computers didn’t die. Steering wheel didn’t fall off. No sudden accel or phantom braking. AC worked. 580mi real world range. Sweet!
1860,2020-07-16,Blog: Things you knew were coming for Tesla - https://t.co/y6KxQ0YMHB #tesla #tsla $tsla #ElonMusk
1861,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1862,2020-07-16,The Group 3 Live Analysis / #Trading Room video recording is available for members https://t.co/x2kmaKA6Ui #ElliottWave #Stocks #ETF's #SPY #GDX #XME #XLE #IYR #AAPL #FB #AMZN #NFLX #GOOGL #MSFT #NVDA #AMD #TSLA #BABA #XOM #BAC #T #NKE #GE #Trading https://t.co/rkDWdu2we9
1863,2020-07-16,#TSLA buying again https://t.co/R7I3QM5ahD
1864,2020-07-16,I eat pieces of SH!T like #tsla for breakfast!  #tslaq
1865,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1866,2020-07-16,"California Tesla registrations fall by 48% in second quarter: Data https://t.co/IifjUMVY7H #FoxBusiness #tsla 

Maybe the @Ford #Bronco had something to do with it ? 🤔"
1867,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1868,2020-07-16,"Must be why #TSLA is up by 50% in 2 weeks.

#Bubble?

#economy #stocks #investing #InvestingTips #Finance #Trading https://t.co/SP5RxNJ2Xy"
1869,2020-07-16,"RT @ProTrader_Vini: $TSLA : Buying zone for Swing. Not sure if we get there today.

#TSLA https://t.co/1YH5SD4eXP"
1870,2020-07-16,"I just published ""Why the Stock Market will Rise as the Economy Crashes."" Check it out if you want to understand this crazy gap between Wall Street and the Economy.  @medium #investing #StockMarket #TSLA #Moderna   https://t.co/rJkz1uN9F8"
1871,2020-07-16,"RT @binder_claire: Just spent 8 hours charging my car 😱 Oh wait, I had this view, slept the whole night, had breakfast that took 10 hours 🤣…"
1872,2020-07-16,"RT @elerianm: This move up in #Tesla stock -- up 42.9% in the last five trading session -- is absolutely remarkable.

#stocks #markets #tsl…"
1873,2020-07-16,"@vincent13031925 Holding onto my $TSLA and it seems like a hell of a ride with value widely fluctuating. But, keeping my fingers crossed for July 22. Hopefully #TSLA loyalists will “Enjoy exceptional comfort from the closing bell”"
1874,2020-07-16,My biggest stock is #SPCE  . Yup because of the voice of my #TSLA peeps I am back baby 😂 @Tesla @richardbranson @virgingalactic @elonmusk
1875,2020-07-16,"#TSLA 5% off.  

Time for more ""China Deal"" , ""Stimulus"" and or ""Vaccine"" head lines. 

Which comes first - lets see."
1876,2020-07-16,"RT @indusraven: What is called revolution @elonmusk

When u beat expectations of masses with new technology consistently 🙏🙏

Then:
Lady sho…"
1877,2020-07-16,"What is called revolution @elonmusk

When u beat expectations of masses with new technology consistently 🙏🙏

Then:
Lady shocked that Tesla roadster 1.0 offers 200+ miles
Expectations was :100 miles

Now:
Expectations : 400 miles
Roadster 2.0 : 600+ miles

#Tesla #TSLA
#ElonMusk https://t.co/B9LD0WqIk3"
1878,2020-07-16,"$TSLA : Buying zone for Swing. Not sure if we get there today.

#TSLA https://t.co/1YH5SD4eXP"
1879,2020-07-16,"Holding onto my $TSLA and it seems like a hell of a ride with value widely fluctuating. But, keeping my fingers crossed for July 22. Hopefully #TSLA loyalists will “Enjoy exceptional comfort from the closing bell” @elonmusk"
1880,2020-07-16,"We Need A Bigger Chainsaw @VKNGenergy 

#TSLA #NDX https://t.co/r3jxNIeiKf"
1881,2020-07-16,RT @Shazrim: please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1882,2020-07-16,#News #TSLA Former Tesla short seller warns his TSLAQ peers: ‘I wouldn’t do that’ https://t.co/mId0mtgHgw https://t.co/0HslS2Pixi
1883,2020-07-16,"A rarely discussed effect is the effect lower interest rates have on discount rates. 

The further out and the bigger the revenue is into the future the more the current stock price benefits from a lower discount rate. 
#TSLA probably biggest beneficiary in megacap stocks. https://t.co/zpBN09LOjm"
1884,2020-07-16,please advise anyone who borrows your car 🤪 #tesla #tsla https://t.co/H5mSw0NGLX
1885,2020-07-16,"@coolsilver Hey coolsilver 👋,
The current Tesla Inc price is $1497.62,  Market Cap: $277.163B  🚗🔋⚡️
#TSLA #TSLAQ #Tesla #TeslaMotors #NASDAQ #EV #Automotive"
1886,2020-07-16,"@coolsilver Hey coolsilver 👋,
The current Tesla Inc price is $1546.01,  Market Cap: $277.163B  🚗🔋⚡️
#TSLA #TSLAQ #Tesla #TeslaMotors #NASDAQ #EV #Automotive"
1887,2020-07-16,"Why I am very skeptical about Tesla's automated network for driverless cars..., break into central system can send wife's car to pick the up GF 😂😂 #TSLA"
1888,2020-07-16,"RT @binder_claire: Just spent 8 hours charging my car 😱 Oh wait, I had this view, slept the whole night, had breakfast that took 10 hours 🤣…"
1889,2020-07-16,"Why On Earth Would You Be Bullish Here? WHY!? 🦄🔫

#TSLA #TESLA #NDX https://t.co/SfwaQikiUi"
1890,2020-07-16,"Even blessed by the #pope! 🙏

#Tesla #TSLA #LevelUp https://t.co/8WvXywe0NK"
1891,2020-07-16,How much you wanna bet this settles back into the $1500-1530 range for most of the day and then hits as high as $1550 and people take profits?  #TSLA
1892,2020-07-16,I'm looking forward to buy Tesla #TSLA under $500.
1893,2020-07-16,"Tesla stock in 1 years prediction ?
#Tesla #tsla #StockMarket #teslanews #ElonMusk"
1894,2020-07-16,"RT @Algo_382: $TSLA 1D
In corrective wave 4, possible triangle, wave 5 coming....🌊..
#Elliottwave #TSLA https://t.co/ZCMqIWbUkp"
1895,2020-07-16,"Private vid hacked off Mark Spiegel's iPhone 

#TSLA #TSLAQ #TESLA https://t.co/Z6L45WYfth"
1896,2020-07-16,$TSLA #TSLA Hold On 🎯 https://t.co/gDRlsV0qmU
1897,2020-07-16,"Anybody else having issues with the app not loading at all unless connected to WiFi?? Can’t control climate options, controls, lock, anything... 🏎 #Tesla #tsla"
1898,2020-07-16,"RT @TheIronGiant8: Today, their pre-market prices are down 10% &amp; 5% respectively.

I guess that means cancel the EV revolution, right...
Ar…"
1899,2020-07-16,"RT @TheIronGiant8: The stock prices of both @NIOGlobal and @Tesla have gone up, over the last 3 months alone, 300% and 100% respectively.…"
1900,2020-07-16,"RT @TheIronGiant8: The stock prices of both @NIOGlobal and @Tesla have gone up, over the last 3 months alone, 300% and 100% respectively.…"
1901,2020-07-16,"RT @TheIronGiant8: Today, their pre-market prices are down 10% &amp; 5% respectively.

I guess that means cancel the EV revolution, right...
Ar…"
1902,2020-07-16,"@Teslarati Elon Musk WFH day routine 🤣

Morning 🌞 👇

Checklist ..

Starlink Progress ✔️
Tesla Giga update ✔️
Watch Monty python /Rick Morty

Afternoon 🌤️ 👇

Starship Development ✔️
Tesla feedback loop ✔️

Evening 🌃 👇

video games 🎮🎮
Play with kids 
Check Boring &amp; Neurolink ✔️
#TSLA"
1903,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1904,2020-07-16,"RT @TheIronGiant8: The stock prices of both @NIOGlobal and @Tesla have gone up, over the last 3 months alone, 300% and 100% respectively.…"
1905,2020-07-16,"Has the price of Tesla shares climbed too much, too fast? Or is this just another chapter in the stellar performance of what appears to be retail investors' favourite stock? Watch our full technical and fundamental analysis here: https://t.co/JnGCEN4WTJ

#TSLA #Teslastock https://t.co/emprhyBtRA"
1906,2020-07-16,@bellesimo3 either was you won't be disappointed #tlsa #tils #tsla huge upside to #TILS #tlsa
1907,2020-07-16,@WallStCynic $tsla super leak s&amp;p 500 serious about adding tsla . But buy buy. @Tesla @RobinhoodApp #TSLA
1908,2020-07-16,RT @bellesimo3: #TILS #TLSA #TLSA ...repeat 100 times THE TICKER BEFORE BUYING  don’t be mistaken for #TSLA 😂😂😂😂😂😂
1909,2020-07-16,#TILS #TLSA #TLSA ...repeat 100 times THE TICKER BEFORE BUYING  don’t be mistaken for #TSLA 😂😂😂😂😂😂
1910,2020-07-16,@WholeMarsBlog @RebuildsRich @llsethj   Seth why did you like my anti fanbois comment when you used the term freely? #TSLA
1911,2020-07-16,@WholeMarsBlog Imagine being so far behind the times #TSLa
1912,2020-07-16,Part of me wants it to open at pre-market low to immediately get more. It is a long term play. $NIO #NIO #TSLA $tsla
1913,2020-07-16,"#TSLA Sales dropped by 50% Q2 in California.

https://t.co/z0DOchvW9G"
1914,2020-07-16,"RT @TheIronGiant8: The stock prices of both @NIOGlobal and @Tesla have gone up, over the last 3 months alone, 300% and 100% respectively.…"
1915,2020-07-16,"RT @binder_claire: Just spent 8 hours charging my car 😱 Oh wait, I had this view, slept the whole night, had breakfast that took 10 hours 🤣…"
1916,2020-07-16,"@TheMaxShill @WAX_io Time will tell.  I don’t know how you value it to be honest.  It’s got the ability to capture a huge market share.  

I thought #TSLA was overvalued at $500 and look at where it is.  

Oracles will be needed which we know.  The ? is, will $LINK capture most of the oracle market"
1917,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1918,2020-07-16,"RT @TheIronGiant8: Today, their pre-market prices are down 10% &amp; 5% respectively.

I guess that means cancel the EV revolution, right...
Ar…"
1919,2020-07-16,"Today, their pre-market prices are down 10% &amp; 5% respectively.

I guess that means cancel the EV revolution, right...
Are you stupid? 

They're just getting started; short-term games aside, the long-term investors will be the winners.

#NIO $NIO $TSLA #TSLA"
1920,2020-07-16,$NIO has taken a breather over the last few days. Currently down 12% pre-market. A great buying opportunity. #TSLA #ev #stocks #StockMarket #stockstowatch #StockPicks https://t.co/ftbgU2ojM2
1921,2020-07-16,The Tax-Break Race for a New Tesla Plant Has Begun $TSLA https://t.co/uyFSoSyOK0 #TSLA #TeslaMotors
1922,2020-07-16,"The stock prices of both @NIOGlobal and @Tesla have gone up, over the last 3 months alone, 300% and 100% respectively. 

They're riding, or perhaps pioneering one of the fastest growing, most innovative sectors around.

#NIO $NIO $TSLA #TSLA"
1923,2020-07-16,"Is Tesla’s Bull Run finally finished? 📉

$SPY $QQQ $VXX $DIA $AAPL $TSLA $GENE $MRNA $BA $NVDA $SPCE $MSFT $NIO $JPM $WMT $BYND $WKHS $SHLL $NKLA #Tesla #TeslaStock #ElonMusk #TSLA"
1924,2020-07-16,"RT @binder_claire: Just spent 8 hours charging my car 😱 Oh wait, I had this view, slept the whole night, had breakfast that took 10 hours 🤣…"
1925,2020-07-16,Piper Sandler Lowers Tesla Q2 2020 Earnings Estimates to ($0.56) EPS (Previously ($0.54)). https://t.co/MYiLcl0gpX $TSLA #TSLA
1926,2020-07-16,"#OCDC #OptionsTrading
$Coca-Cola #Earnings Trading Strategies #Earnings Season Kicks Off with Big Banks #Options Trading #MyRetirementPlan #TOP NEWS ##TSLA, #NKLA, #NIO … What's your ride? #Now Boarding! Which flight Are Y... https://t.co/5tmLCZyGuH"
1927,2020-07-16,RT @FOREXcom: Did #Tesla Just “Ring the Bell” on the #Nasdaq 100’s Bull Run? https://t.co/OkKdQAYhYg #TSLA https://t.co/7X5ne4AOuB
1928,2020-07-16,"✔️ #Tesla (#TSLA), #Twitter (#TWTR) And #Amazon (#AMZN) are down on premarket on Thursday. Will this dynamic continue during the trading session? https://t.co/Q4K9c3yoP9"
1929,2020-07-16,"RT @binder_claire: Just spent 8 hours charging my car 😱 Oh wait, I had this view, slept the whole night, had breakfast that took 10 hours 🤣…"
1930,2020-07-16,Sentiment turning?  #TSLA #TSLAQ https://t.co/2mHwABpPmq
1931,2020-07-16,RT @ponzi_charlie: One gem I’ll never forget from @kevinmuir ... “parabolic moves don’t end by going sideways”.  #tsla
1932,2020-07-16,"...remember when @elonmusk was ""taken down"" for #420  reference :) as a possible target price in/if #@Tesla  #IPO?  #TSLA now at almost 4x's that target. 😳🙄 https://t.co/lSoXC8muWY"
1933,2020-07-16,"RT @binder_claire: Just spent 8 hours charging my car 😱 Oh wait, I had this view, slept the whole night, had breakfast that took 10 hours 🤣…"
1934,2020-07-16,"RT @my_tradesignals: #Tesla #TSLA [ NASDAQ:TSLA ] #myTradeSignals

BUY/Long Signal triggered on 2020-04-07 @ $511.33/-

Current price 2020-…"
1935,2020-07-16,"RT @binder_claire: Just spent 8 hours charging my car 😱 Oh wait, I had this view, slept the whole night, had breakfast that took 10 hours 🤣…"
1936,2020-07-16,"Just spent 8 hours charging my car 😱 Oh wait, I had this view, slept the whole night, had breakfast that took 10 hours 🤣 #tsla #roadTrip #bev https://t.co/GdGCP4swyw"
1937,2020-07-16,"The #RiskIQ security org discovered several hundred Internet domains that were implicated in yesterday's @Twitter hack; not surprisingly, a great many took advantage of the credulity of the legions in the #CultOfElon: https://t.co/chaWxIlaNV #tslaq #tsla"
1938,2020-07-16,@mcuban Real inflation rates are reflected in stocks market. Look at #TSLA.
1939,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1940,2020-07-16,"@ray4tesla Jhezzzus!!! Talk about service! Helpfull, but still at the top of Heirachy! ""Tread carefully so you dont step on your friends"" #TSLA for the win!"
1941,2020-07-16,Very soon #Tesla cars will be appreciating and not depreciating #ElonMusk #TSLA https://t.co/JkbnoF3UfA
1942,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1943,2020-07-16,@zerohedge I heard if you send #TSLA a faulty car they will send you two #tslaq Ones back.
1944,2020-07-16,"RT @imzargar: Elon Musk needs to Bite the bullet and improve on shortcomings. $TSLA #TSLA @elonmusk 
https://t.co/TE01NI8lc3"
1945,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1946,2020-07-16,"RT @SpiderMan_3s: $SPY Support and Resistance (Pivots) for Thur 7/16/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $…"
1947,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1948,2020-07-16,"$SPY Support and Resistance (Pivots) for Thur 7/16/20:

$FB $AMZN $AAPL
$GOOG $TSLA $C
$BAC $BMY $IBB
$MSFT $NFLX $NVDA $JNJ

#stocks #pivots #markets #daytrading #watchlist #charts #aapl #ATHS $spx #spy #tsla #fb #bac #celg #ibb #msft #nvda #JnJ #c #AMZN https://t.co/99jWJVbnjG"
1949,2020-07-16,@AmpersZA I’ve held Apple since 2016. Their shares dropped below $100. Company assets were worth more. Tesla #TSLA has also been a great investment this year
1950,2020-07-16,"RT @my_tradesignals: #Tesla #TSLA [ NASDAQ:TSLA ] #myTradeSignals

BUY/Long Signal triggered on 2020-04-07 @ $511.33/-

Current price 2020-…"
1951,2020-07-16,"#Tesla #TSLA [ NASDAQ:TSLA ] #myTradeSignals

BUY/Long Signal triggered on 2020-04-07 @ $511.33/-

Current price 2020-07-15 = $1,546.01 

Take profit! Gains = 202.35%

#NASDAQ #stockstowatch #stocks https://t.co/iSYKxbsS7e https://t.co/HJpuT94Ins"
1952,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1953,2020-07-16,"Elon Musk needs to Bite the bullet and improve on shortcomings. $TSLA #TSLA @elonmusk 
https://t.co/TE01NI8lc3"
1954,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1955,2020-07-16,"RT @Algo_382: $TSLA 1D
In corrective wave 4, possible triangle, wave 5 coming....🌊..
#Elliottwave #TSLA https://t.co/ZCMqIWbUkp"
1956,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1957,2020-07-16,"RT @TrendSpider: $TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1958,2020-07-16,"$TSLA #TSLA Previous resistance acting as support.

https://t.co/MP5X0cqge8"
1959,2020-07-16,"RT @Algo_382: $TSLA 1D
In corrective wave 4, possible triangle, wave 5 coming....🌊..
#Elliottwave #TSLA https://t.co/ZCMqIWbUkp"
1960,2020-07-16,"$TSLA 1D
In corrective wave 4, possible triangle, wave 5 coming....🌊..
#Elliottwave #TSLA https://t.co/ZCMqIWbUkp"
1961,2020-07-16,Had to be done. @RampCapitalLLC @stoolpresidente @StockCats #DDTG #stonks #TSLA https://t.co/xsBk9aQctw
1962,2020-07-16,"RT @indusraven: Quote :

You are mentality regarded if you keep shorting Tesla 

-Zen proverb

#TSLA
#ElonMusk
@elonmusk https://t.co/Vzbup…"
1963,2020-07-16,$TSLA #TSLA Let’s Get Through The Night https://t.co/bmCy86vRH3
1964,2020-07-16,"#TSLA Re: Q2 questions on Say regarding ride-hailing:
A) Unlikely to get specific answer due to competitive advantage reasons
B) Worded as feature-wishes, not investor information
C) Not a current focus, or it is, and we'll see it when we see it
Don't upvote them over $ material."
1965,2020-07-16,"Friendly reminder $TSLA had a 509% increase in the last year.

#facts #WednesdayThoughts #TSLA #Tesla #Stock #StockMarket https://t.co/AxAaUpAfuM"
1966,2020-07-16,"Ha, they (#TSLA vs. #TLSA) are certainly more confusing than #INO vs. #MRNA! @RobinhoodApp #Millennials, please learn the difference between the latter two!!  https://t.co/ccIpNX9BRI"
1967,2020-07-15,Listen to Will drop some heat re $TSLA #TSLA and Rising Tides in the EV space. https://t.co/MHoqbp5Qt5 https://t.co/kB3I1aEGrz
1968,2020-07-15,Better use of money would be putting it into #TESLA stock rather than sending Bitcoin to scammers. You might actually get some return from that 😏 #twitterhacked #elonmuskhacked #TSLA #stock
1969,2020-07-15,"“How much” is a question everyone should ask themselves , Tesla is here to stay, why should price of the stock fall? $TSLA #TSLA #tesla"
1970,2020-07-15,Promised myself a #tsla 3 years from today as birthday gift.
1971,2020-07-15,"Profits in trading come only from 80%  proper risk manage compared to 20% technical analysis.

Why. Because the markets do what they want. They don’t give a crap what you want or think. Being wrong is part of the game. Let go the ego.

#btc  #Bitcoin #tsla #tradingpsychology"
1972,2020-07-15,"RT @MarketSwingPlay: Now know new Intel is the Highway to price action, we will achieve victory and make history. Notice how retest $1600 b…"
1973,2020-07-15,"@CalderCapital_ @HedgeyeIndstrls Yep. V good point. It's the journos making the connection for a sensational story (when in fact they should be covering TLSA on its own merits). Pure coincidence. However, #TLSA has more immediate upside than #TSLA."
1974,2020-07-15,"Now know new Intel is the Highway to price action, we will achieve victory and make history. Notice how retest $1600 became resistance. Studying Big Money price action trading strategies hard on the mind but will crack it , got time.  $TSLA #TSLA https://t.co/rI7Vh4vVYe"
1975,2020-07-15,RT @LKhondor: All done with $GENE - Monster fade EoD $HTBX $UAVS $BOXL Thanx @WolfOfWallstrt7 #Eman from @TSXtrad3r for that fail that (alm…
1976,2020-07-15,All done with $GENE - Monster fade EoD $HTBX $UAVS $BOXL Thanx @WolfOfWallstrt7 #Eman from @TSXtrad3r for that fail that (almost) never fail #SummerVibes #Lockdown #California #Trading #fun #WorkFromHome #SPY #TSLA https://t.co/S0QXhl5kBG
1977,2020-07-15,The smartest guys in the room are always @elonmusk followers SMH. #TSLA is #enron 2.0 https://t.co/Ud2kpPySDl
1978,2020-07-15,"I cannot wait for what people say after #tsla posts a Q2 profit... then S&amp;P 500 inclusion sometime in September...

Those who say the stock is overpriced are too short sighted to see the long term value of #tsla"
1979,2020-07-15,"Uh... are we reading this correctly?😳10000% RETURN💰Join us today. Your portfolio will thank you.📈
.
.
.
.
.

#finance #financialfreedom #stocks #stockmarket #robinhood #options #invest #investing #barstool #barstoolsports #tesla #tsla https://t.co/5TBmU7Ri7C https://t.co/znJkRm6CNL"
1980,2020-07-15,#TLSA skyrocketing actually makes more sense than #TSLA skyrocketing. https://t.co/T2IqJTYvDt
1981,2020-07-15,@elonmusk Well... this is fun. Shame the market wasn’t open. #TSLA would have been a shit show.
1982,2020-07-15,imagine if the hackers had bought #TSLA puts and simply spammed @elonmusk arrest fud through a bunch of compromised media accounts.  the algs would have done all the heavy lifting.
1983,2020-07-15,What would you tweet in market hours to get the best stock market reaction ?? (for a short position) #TSLAq #TSLA #ElonMusk https://t.co/z4QhsGOzmf
1984,2020-07-15,"WT Foooook is going on Twitter now 🙄👀😴😱

#Bitcoin Scam ! 😳 Never before hack 👀, Does #TSLA stocks has anything to do with this 🤔🤔"
1985,2020-07-15,Why couldn’t this happen during the market!? 📉 #tsla https://t.co/4qJipDkCRa
1986,2020-07-15,Got an email with the chance to ask some questions to Elon for Q2 earnings Call. What should I ask?? #tsla #tesla
1987,2020-07-15,"“This isn't a sound financial advice.  It's a misinformation vehicle that moves money around."" #TSLA #TSLAQ https://t.co/XpFOPXH1JF"
1988,2020-07-15,Why TF is Kimbal doing ads??? #tsla #tslaq $tsla https://t.co/1CjBTedcLM
1989,2020-07-15,SELL YOUR #TSLA $TSLA SHARES ASAP.
1990,2020-07-15,"Oh #TSLA one day you will fail.
But I no longer wish to time it.

#TSLAQ
#SEC"
1991,2020-07-15,@realwillmeade Has the S&amp;P ever chosen to excise their right to allow a company in without meeting  all their criteria? #TSLA can't beat 2020 Q2 without clever accounting.
1992,2020-07-15,"DallinLarsenjr: #EV and #Biotech stocks with 100%-1500+% surge past 3 months. Chinese-based #NIO doing all it can to cut into #TSLA marketshare

#SOLO #BLNK #MRNA #INO #VXRT #WKHS #SHLL #KNDI #SPAQ"
1993,2020-07-15,"$TSLA rises to highest close  ever: https://t.co/FTegPUZR8g
Sentiment: Neutral #TSLA #Tesla"
1994,2020-07-15,"I think this might be Elon trying to scam us.

I just sent $1,000.  I'll let you know what happens, but I think this will prove he is a fraud!!!!! #tsla #tslaq https://t.co/MyfVin5E4J"
1995,2020-07-15,"In reality, all of y'all sharing the @elonmusk and @BillGates  @twitter hack posts are just spreading the bitcoin wallet...... #hacked #bitcoin #ElonMusk #BillGates #TSLA"
1996,2020-07-15,"Did hackers find anything ""interesting"" in #PedoGuy junkie Elon Dick @elonmusk account?! #TSLA @Tesla $TSLA #ThaiCaveRescue"
1997,2020-07-15,"#TSLA #Tesla Worth $2,322 or $300? How 10 Analysts See the Stock. https://t.co/yq4nQLPhAj"
1998,2020-07-15,"RT @PaulDWhitehead: @NewishInvestor Which company will end the year worth more?? #tils

#TLSA or #TSLA ???"
1999,2020-07-15,"Elon Musk has been hacked so how till $tsla respond??

#TNXP #TSLA"
2000,2020-07-15,"@NewishInvestor Which company will end the year worth more?? #tils

#TLSA or #TSLA ???"
2001,2020-07-15,So the S&amp;P 500 have already bought #TSLA ☺️ makes sense
2002,2020-07-15,Whatever the mode we’ve got technology to keep us safe now #DogMode   #TSLA https://t.co/1aT75LnAIy
2003,2020-07-15,"RT @WarlusTrades: #Tesla $SPX $SPY

⚠️ $TSLA to $2000 in 20 Days!!⚠️

Elliott Wave 🌊 hints at $100+ pullback next week before final parabol…"
2004,2020-07-15,"#EV and #Biotech stocks with 100%-1500+% surge past 3 months. Chinese-based #NIO doing all it can to cut into #TSLA marketshare

#SOLO #BLNK #MRNA #INO #VXRT #WKHS #SHLL #KNDI #SPAQ"
2005,2020-07-15,#tILS there is no confusion #TSLA #TLSA ....mm’s playing games that all
2006,2020-07-15,Texas county approves incentives for new Tesla car plant $TSLA https://t.co/E5aZB9miXE #TSLA #TeslaMotors
2007,2020-07-15,#tsla destination charger in Paris. Good luck to park with an S or X the 3 was hard enough 😂 https://t.co/5kkNoe9W4L
2008,2020-07-15,"JOIN LIVE TRADING FREE
https://t.co/EKBiM74QEm

#Stock #stockmarket #technicalanalysis #tradingpointpk #forex #forextrader #daytrading #NDX #tech100 #dji #US30 #DAX #FTSE100 #oilprice #CrudeOil #XAUUSD #SPX500 #WTIOIL #wticrudeoil #TSLA #COVID19 #AMZN https://t.co/n96YVoqkVU"
2009,2020-07-15,Right on the cusp - #TSLA chart https://t.co/5PtsXSRpIZ
2010,2020-07-15,#TSLA for the win again today. $$$
2011,2020-07-15,I bought a #TSLA stock... First time doing this kind of stuff kinda exciting but terrifying at the same time. Let's hope it does well 😬 #tesla
2012,2020-07-15,Invest in stocks and ETFs commission-free. Sign up here with your email and get a free share worth up to £200 to get started. #freetrade #freeshare #testa #tsla #free #shares #stocks #signup #etfs  https://t.co/3XArBLYVXN
2013,2020-07-15,Vaccine Excitement To Power A Sector Rotation Out Of Tech #MRNA #QQQ #AAPL #AMZN #MSFT #NFLX #FB #SPX #GOOGL #WFC #TSLA https://t.co/axKELSxBY9
2014,2020-07-15,"WATCH OUT  $IDEX 
$38+BILLION
https://t.co/q7rA2VQRMP………
https://t.co/4zJ5fg4C4f………
https://t.co/1HuNKVMIMK………
@cnbc @CNBCnow @cnn @wsj $TSLA $NKLA $NIO

B a #GOAT #SALE-Don’t B a fool
If $IDEX #EV contracts is 4 $TSLA
#TSLA wl B $5000/sh
$IDEX #MEG #TreeLetrik
@alf_poor https://t.co/gqVbbaYBZi https://t.co/zliPaf7iWt"
2015,2020-07-15,Tesla May Temporarily Shut Down Its California Factory Soon; Should Investors Worry? $TSLA https://t.co/vVuUVK76nW #TSLA #TeslaMotors
2016,2020-07-15,RT @shawn_scoggins: still cooking up tho 😆 😂 😂 😂 #713day #houston #COVID #WednesdayWisdom #BEASTARS #beatmaker #pvamu #producer #dj #TSLA s…
2017,2020-07-15,still cooking up tho 😆 😂 😂 😂 #713day #houston #COVID #WednesdayWisdom #BEASTARS #beatmaker #pvamu #producer #dj #TSLA sendbeats needbeats https://t.co/gPiNPsK7pP
2018,2020-07-15,"Article about the Autopilot ruling.

#tesla #tsla $tsla $tslaq

https://t.co/5hguTttpFs"
2019,2020-07-15,#TSLA Did Tesla finally generate a long-term top @ 1794? Probably not. #Stocks https://t.co/cJ0ykH0DsY
2020,2020-07-15,#TSLA is going back up!
2021,2020-07-15,RT @acemaxx: TESLA: The number of investment accounts at US share dealing service Robinhood that hold #TSLA stock doubled since the start o…
2022,2020-07-15,"when the shortsqueeze is over and reality sinks in... #tsla 
 https://t.co/EzAzGI3L8U"
2023,2020-07-15,"Join our Goons Trading Chat! We provide consistent gains and the channel is free of charge as of right now! 
JOIN!! 🔥🔥🔥🔥 #trading #OptionsTrading #optionstrade #discord #stocks #RetweeetPlease #BOXL #AZN #TSLA #GNUS
https://t.co/JJbQbXZa6u"
